Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
0,4999997;-0,2068153;-0,05686386;35,9334;-7,647475;36,13978;-7,633984
0,5199997;-0,1973326;-0,05125256;35,93655;-7,552505;36,1334;-7,538818
0,5399997;-0,1876009;-0,04514178;35,9397;-7,457493;36,12685;-7,444481
0,5599996;-0,1778615;-0,04023371;35,94285;-7,362462;36,12029;-7,350124
0,5799996;-0,1681219;-0,03536303;35,94601;-7,267421;36,11372;-7,25576
0,5999996;-0,1583707;-0,03042964;35,94917;-7,172375;36,10716;-7,161392
0,6199996;-0,1486123;-0,025514;35,95235;-7,077325;36,1006;-7,067017
0,6399996;-0,1388497;-0,020612;35,95552;-6,982275;36,09404;-6,972645
0,6599995;-0,1290759;-0,01566851;35,95871;-6,887227;36,08748;-6,878273
0,6799995;-0,1192117;-0,01028491;35,96191;-6,792181;36,0808;-6,783413
0,6999995;-0,109022;-0,003562402;35,96511;-6,697139;36,07384;-6,689117
0,7199995;-0,09882442;0,001575524;35,96833;-6,602101;36,06688;-6,59483
0,7399995;-0,08862291;0,006696135;35,97155;-6,50707;36,05993;-6,500549
0,7599995;-0,07840993;0,01185992;35,97478;-6,412045;36,05297;-6,406277
0,7799994;-0,06819308;0,01698775;35,97801;-6,317027;36,04602;-6,312012
0,7999994;-0,05796865;0,02213785;35,98125;-6,222021;36,03907;-6,217758
0,8199994;-0,04774055;0,02727023;35,9845;-6,127028;36,03212;-6,123516
0,8399994;-0,0376424;0,03166954;35,98765;-6,032368;36,02519;-6,029598
0,8599994;-0,02710552;0,03913168;35,99081;-5,93729;36,01783;-5,935181
0,8799993;-0,01655282;0,04448711;35,99397;-5,842188;36,01047;-5,840897
0,8999993;-0,005991991;0,04980818;35,99713;-5,747098;36,00311;-5,746632
0,9199993;0,004553294;0,05500309;36,00028;-5,652012;35,99574;-5,652367
0,9399993;0,01510607;0,06031692;36,00344;-5,556928;35,98838;-5,558102
0,9599993;0,02566316;0,06561707;36,0066;-5,46183;35,98101;-5,463829
0,9799992;0,03621591;0,0708717;36,00975;-5,366745;35,97365;-5,369564
0,9999992;0,04676532;0,07612977;36,01291;-5,271667;35,96629;-5,275311
1,019999;0,05760265;0,08298796;36,01606;-5,176589;35,95866;-5,181328
1,039999;0,0685691;0,08911684;36,01922;-5,081511;35,95088;-5,087154
1,059999;0,07953516;0,09459788;36,02237;-4,986438;35,94311;-4,992981
1,079999;0,09050159;0,100083;36,02553;-4,891365;35,93533;-4,898811
1,099999;0,1014637;0,1055424;36,02868;-4,796289;35,92756;-4,804634
1,119999;0,112434;0,1110684;36,03184;-4,701222;35,91979;-4,710472
1,139999;0,1234;0,1165303;36,035;-4,606164;35,91202;-4,616314
1,159999;0,1343701;0,1220357;36,03816;-4,511113;35,90424;-4,522167
1,179999;0,1455413;0,1286263;36,04132;-4,416068;35,89633;-4,428692
1,199999;0,1569404;0,1354657;36,04449;-4,321023;35,88814;-4,334633
1,219999;0,1683441;0,1411905;36,04766;-4,225981;35,87996;-4,240585
1,239999;0,1797507;0,1469086;36,05084;-4,13094;35,87177;-4,14653
1,259999;0,1911695;0,1526785;36,05402;-4,035902;35,86357;-4,052486
1,279999;0,2025837;0,158363;36,05721;-3,940868;35,85539;-3,958439
1,299999;0,2140022;0,1640938;36,0604;-3,845839;35,8472;-3,864403
1,319999;0,2254281;0,1698436;36,06359;-3,750816;35,83902;-3,77037
1,339999;0,236894;0,1757766;36,06671;-3,655807;35,83081;-3,677437
1,359999;0,248662;0,183171;36,06984;-3,561021;35,82221;-3,583725
1,379999;0,2604686;0,189267;36,07298;-3,465999;35,8136;-3,489784
1,399999;0,2722978;0,1952952;36,07614;-3,370936;35,80498;-3,395802
1,419999;0,2841419;0,2012915;36,07932;-3,275861;35,79636;-3,301804
1,439999;0,2959941;0,2072578;36,0825;-3,180788;35,78775;-3,207813
1,459999;0,3078539;0,2132263;36,0857;-3,085724;35,77913;-3,113834
1,479999;0,3196558;0,2188374;36,08885;-2,990872;35,77053;-3,020058
1,499999;0,331488;0,2249046;36,09201;-2,895739;35,76184;-2,925247
1,519999;0,3437591;0,2332351;36,09517;-2,800644;35,753;-2,833652
1,539999;0,3560343;0,2393934;36,09833;-2,705555;35,74394;-2,739742
1,559999;0,368302;0,2454893;36,10148;-2,61047;35,73488;-2,645836
1,579999;0,3805692;0,2516209;36,10463;-2,515388;35,72582;-2,551929
1,599999;0,3928329;0,2577347;36,10778;-2,420307;35,71677;-2,458027
1,619999;0,4050926;0,2638448;36,11093;-2,325227;35,70771;-2,364124
1,639999;0,4173484;0,2699533;36,11407;-2,230146;35,69865;-2,270222
1,659999;0,4296078;0,2761011;36,11721;-2,135067;35,68959;-2,176319
1,679999;0,4421722;0,2839081;36,12035;-2,039987;35,68043;-2,084576
1,699999;0,4548755;0,2909543;36,12348;-1,944907;35,67093;-1,99078
1,719999;0,4675784;0,2973036;36,12661;-1,849827;35,66142;-1,89698
1,739999;0,4802812;0,3036546;36,12974;-1,754747;35,65191;-1,803181
1,759999;0,4929805;0,3099868;36,13287;-1,659666;35,6424;-1,709385
1,779999;0,5056751;0,3163106;36,13599;-1,564586;35,63289;-1,615582
1,799999;0,5184043;0,3228483;36,13914;-1,469431;35,62338;-1,521709
1,819999;0,531153;0,3293201;36,14231;-1,374239;35,61386;-1,427807
1,839998;0,5440548;0,3365363;36,14544;-1,279163;35,60443;-1,3367
1,859998;0,5571978;0,3443139;36,14857;-1,184356;35,5945;-1,243282
1,879998;0,5703601;0,3509913;36,15171;-1,08937;35,58455;-1,149689
1,899998;0,5835375;0,3576557;36,15485;-0,9943362;35,57459;-1,056049
1,919998;0,5967072;0,3642025;36,15799;-0,899272;35,56462;-0,9623795
1,939998;0,6098652;0,3707224;36,16111;-0,8042027;35,55466;-0,8687019
1,959998;0,6230151;0,3772572;36,16423;-0,7091821;35,5447;-0,7750702
1,979998;0,6361576;0,3837911;36,16734;-0,61417;35,53475;-0,6814499
1,999998;0,6493973;0,3908974;36,17046;-0,5191561;35,52506;-0,5911293
2,019998;0,6630237;0,3996439;36,17357;-0,4241366;35,51463;-0,4976196
2,039998;0,6766537;0,4064771;36,17669;-0,3291104;35,5042;-0,4041023
2,059998;0,6902876;0,4133131;36,17981;-0,2340785;35,49377;-0,3105812
2,079998;0,7039294;0,4201736;36,18294;-0,1390414;35,48335;-0,2170601
2,099998;0,7175781;0,4270328;36,18607;-0,04400073;35,47292;-0,1235313
2,119998;0,7312307;0,4338782;36,18921;0,05104157;35,46248;-0,03000259
2,139998;0,7448869;0,4407248;36,19235;0,1460848;35,45205;0,06352615
2,159998;0,7585542;0,4476136;36,19551;0,241127;35,44162;0,1570549
2,179998;0,7726595;0,4568561;36,19867;0,3361667;35,43123;0,246479
2,199998;0,7868399;0,4643221;36,20184;0,4312032;35,42032;0,3398666
2,219998;0,8009463;0,4710051;36,20497;0,5259807;35,40944;0,4330101
2,239998;0,8151184;0,4784196;36,20811;0,6211437;35,39851;0,5265274
2,259998;0,8292786;0,4854404;36,21125;0,7162396;35,38758;0,6199799
2,279998;0,8434274;0,4924579;36,21439;0,8113261;35,37666;0,7134209
2,299998;0,8575795;0,49955;36,21753;0,90641;35,36574;0,8068619
2,319998;0,8717234;0,5065815;36,22065;1,001491;35,35482;0,9003029
2,339998;0,8861167;0,5150247;36,22378;1,096572;35,34423;0,9889259
2,359998;0,9007712;0,5236582;36,22691;1,191652;35,33281;1,082226
2,379998;0,9154179;0,5309426;36,23003;1,286733;35,32139;1,175526
2,399998;0,9300602;0,5382416;36,23314;1,381814;35,30997;1,268829
2,419998;0,9447061;0,5455825;36,23626;1,476895;35,29855;1,362133
2,439998;0,9593709;0,5530093;36,2394;1,572005;35,28713;1,455463
2,459998;0,974001;0,5601512;36,2425;1,667061;35,27571;1,54874
2,479998;0,9886618;0,5676351;36,24563;1,762163;35,26429;1,642059
2,499998;1,003409;0,5754426;36,24876;1,857245;35,25348;1,729809
2,519998;1,018585;0,5851731;36,25189;1,952315;35,24155;1,822952
2,539998;1,033766;0,5927847;36,25502;2,047386;35,22963;1,916092
2,559998;1,048945;0,600369;36,25815;2,142455;35,2177;2,009235
2,579998;1,064117;0,6079173;36,26127;2,237522;35,20577;2,102375
2,599998;1,0793;0,6155655;36,26441;2,332593;35,19385;2,195515
2,619998;1,094478;0,6231308;36,26754;2,427657;35,18192;2,288654
2,639998;1,109653;0,6307029;36,27067;2,522714;35,17;2,381779
2,659998;1,124831;0,638303;36,2738;2,617764;35,15807;2,474903
2,679998;1,140506;0,6486258;36,27694;2,712807;35,14652;2,561409
2,699998;1,156232;0,6567496;36,28007;2,807847;35,13407;2,654362
2,719998;1,171954;0,6645874;36,28321;2,902884;35,12162;2,747314
2,739998;1,18768;0,6724707;36,28635;2,997914;35,10918;2,840256
2,759998;1,20341;0,6803527;36,28949;3,092941;35,09673;2,933193
2,779998;1,219142;0,6882333;36,29264;3,18796;35,08428;3,026127
2,799998;1,234875;0,6961014;36,29578;3,282973;35,07183;3,119049
2,819998;1,250611;0,7039829;36,29894;3,377978;35,05939;3,211967
2,839998;1,266627;0,7133954;36,30209;3,472975;35,04771;3,297276
2,859998;1,282941;0,72304;36,30524;3,568081;35,03471;3,390118
2,879997;1,299223;0,7310246;36,30841;3,66288;35,02174;3,482658
2,899997;1,315536;0,739333;36,31158;3,757848;35,00876;3,575363
2,919997;1,331861;0,7475511;36,31476;3,852818;34,99577;3,668068
2,939997;1,34818;0,7556863;36,31794;3,947764;34,98279;3,760754
2,959997;1,364504;0,7638709;36,32113;4,042676;34,96981;3,853397
2,979997;1,380818;0,7719836;36,32431;4,137552;34,95684;3,946011
2,999997;1,397155;0,7802604;36,3275;4,232389;34,94497;4,030785
3,019997;1,414043;0,7914604;36,33069;4,32719;34,93157;4,122295
3,039997;1,430926;0,7998807;36,33387;4,421956;34,91805;4,214615
3,059997;1,44774;0,8079382;36,337;4,516641;34,90454;4,306862
3,079997;1,464599;0,8165929;36,34014;4,611555;34,891;4,399338
3,099997;1,481469;0,8250884;36,34328;4,70652;34,87745;4,491856
3,119997;1,498336;0,8334989;36,34642;4,801492;34,8639;4,584381
3,139997;1,515205;0,8419484;36,34956;4,896465;34,85035;4,67691
3,159997;1,53194;0,849648;36,35271;4,991466;34,83259;4,798149
3,179997;1,549336;0,8616441;36,35584;5,086477;34,82433;4,852142
3,199997;1,566748;0,8704368;36,35894;5,181379;34,81021;4,944416
3,219997;1,584219;0,8794637;36,36206;5,276454;34,79607;5,036846
3,239997;1,601689;0,8881965;36,3652;5,371487;34,78193;5,129234
3,259997;1,619117;0,8966944;36,36834;5,466158;34,76785;5,221268
3,279997;1,636654;0,9060171;36,37151;5,56138;34,75368;5,313839
3,299997;1,65413;0,9144444;36,37466;5,656404;34,73955;5,406219
3,319997;1,671663;0,9234945;36,37783;5,751641;34,72539;5,498806
3,339997;1,689357;0,9331472;36,38098;5,846704;34,71281;5,579956
3,359997;1,70748;0,944359;36,38413;5,941754;34,69807;5,672146
3,379997;1,725587;0,9533291;36,38728;6,036777;34,68333;5,764313
3,399997;1,743688;0,9623439;36,39041;6,131792;34,6686;5,856464
3,419997;1,761782;0,9713631;36,39354;6,2268;34,65386;5,948616
3,439997;1,77986;0,9803199;36,39666;6,321812;34,63913;6,040775
3,459997;1,797933;0,9893339;36,39977;6,416831;34,62439;6,132942
3,479997;1,815998;0,9983248;36,40287;6,511863;34,60965;6,225121
3,499997;1,834074;1;36,40598;6,606923;34,59491;6,317326
3,519997;1,852662;1;36,40909;6,70198;34,58179;6,396496
3,539997;1,871379;1;36,41218;6,797039;34,56641;6,488468
3,559997;1,890095;1;36,41526;6,892101;34,55104;6,580444
3,579997;1,908803;1;36,41834;6,987125;34,53566;6,672382
3,599997;1,927501;1;36,42143;7,082053;34,52031;6,764229
3,619997;1,946239;1;36,42453;7,177187;34,50492;6,85627
3,639997;1,964971;1;36,42762;7,272279;34,48954;6,948273
3,659997;1,983702;1;36,43072;7,367368;34,47416;7,040272
3,679997;2,002593;1;36,43382;7,462458;34,46111;7,117748
3,699997;2,022008;1;36,43691;7,557546;34,44508;7,209496
3,719997;2,041421;1;36,44;7,652632;34,42905;7,301243
3,739997;2,060831;1;36,44309;7,747718;34,41302;7,392986
3,759997;2,080243;1;36,44618;7,842803;34,39698;7,48473
3,779997;2,099643;1;36,44926;7,937887;34,38095;7,576473
3,799997;2,119041;1;36,45234;8,032971;34,36493;7,668217
3,819997;2,138438;1;36,45542;8,128054;34,34889;7,75996
3,839997;2,157827;1;36,4585;8,223137;34,33286;7,851704
3,859997;2,177769;1;36,46157;8,31822;34,31923;7,927006
3,879997;2,19787;1;36,46464;8,413303;34,30252;8,018478
3,899997;2,21797;1;36,4677;8,508387;34,28582;8,109947
3,919997;2,238064;1;36,47077;8,60347;34,26911;8,201424
3,939996;2,258153;1;36,47383;8,698553;34,25241;8,2929
3,959996;2,278241;1;36,47689;8,793636;34,2357;8,384373
3,979996;2,298317;1;36,47994;8,88872;34,219;8,475845
3,999996;2,318394;1;36,48299;8,983804;34,20229;8,567326
4,019997;2,338734;1;36,48607;9,078934;34,18885;8,640194
4,039997;2,359553;1;36,48911;9,173964;34,17144;8,731323
4,059997;2,380422;1;36,49219;9,269085;34,15403;8,822529
4,079997;2,401278;1;36,49526;9,364167;34,13662;8,913696
4,099997;2,422128;1;36,49833;9,459233;34,11921;9,004852
4,119997;2,442981;1;36,50141;9,554304;34,1018;9,096012
4,139997;2,463825;1;36,50447;9,64938;34,08438;9,187176
4,159997;2,484671;1;36,50755;9,744451;34,06697;9,278332
4,179996;2,505515;1;36,51061;9,839526;34,04956;9,369499
4,199996;2,526827;1;36,51368;9,934602;34,03586;9,439342
4,219996;2,548471;1;36,51675;10,02967;34,01771;9,53017
4,239996;2,570117;1;36,51982;10,12474;33,99955;9,620995
4,259996;2,591755;1;36,52289;10,2198;33,9814;9,711811
4,279996;2,613398;1;36,52596;10,31485;33,96325;9,802624
4,299996;2,635032;1;36,52903;10,4099;33,9451;9,893429
4,319996;2,656667;1;36,5321;10,50494;33,92695;9,984234
4,339996;2,6783;1;36,53517;10,59998;33,9088;10,07503
4,359996;2,699927;1;36,53825;10,69501;33,8914;10,16211
4,379996;2,72234;1;36,54132;10,79003;33,87663;10,23272
4,399996;2,744811;1;36,5444;10,88504;33,85772;10,32313
4,419996;2,767276;1;36,54748;10,98004;33,83881;10,41353
4,439996;2,789743;1;36,55057;11,07504;33,81991;10,50393
4,459996;2,812208;1;36,55365;11,17002;33,801;10,59431
4,479996;2,834753;1;36,55687;11,2648;33,78215;10,68447
4,499996;2,857326;1;36,56014;11,35946;33,76332;10,77451
4,519996;2,879835;1;36,56323;11,45469;33,74436;10,86514
4,539996;2,902554;1;36,56629;11,54963;33,73093;10,92863
4,559996;2,926109;1;36,56956;11,64477;33,7112;11,01872
4,579996;2,949488;1;36,57263;11,73998;33,69144;11,10893
4,599996;2,973018;1;36,57596;11,83475;33,67179;11,19867
4,619996;2,9964;1;36,57903;11,93004;33,65201;11,28895
4,639996;3,019663;1;36,58206;12,02495;33,63232;11,37888
4,659996;3,043126;1;36,58522;12,12021;33,61255;11,46912
4,679996;3,066575;1;36,5884;12,21533;33,59282;11,55923
4,699996;3,089821;1;36,59159;12,31052;33,56673;11,6783
4,719996;3,114021;1;36,59479;12,40568;33,55976;11,70866
4,739996;3,138439;1;36,59798;12,50083;33,53917;11,79835
4,759996;3,162855;1;36,60118;12,59598;33,51857;11,88803
4,779996;3,187123;1;36,60423;12,6911;33,49797;11,97772
4,799996;3,211383;1;36,60728;12,78621;33,47738;12,0674
4,819996;3,235786;1;36,61044;12,88151;33,45675;12,15723
4,839996;3,260044;1;36,61348;12,97669;33,43613;12,24698
4,859996;3,28426;1;36,61652;13,07171;33,41556;12,33658
4,879996;3,308531;1;36,61957;13,16691;33,39494;12,42635
4,899996;3,33351;1;36,62261;13,26235;33,38182;12,48154
4,919996;3,358809;1;36,62573;13,35741;33,36035;12,57068
4,939996;3,384071;1;36,62877;13,45264;33,33883;12,66
4,959996;3,409372;1;36,63187;13,54777;33,31734;12,7492
4,979996;3,434635;1;36,6349;13,64304;33,29581;12,83855
4,999996;3,459728;1;36,6379;13,73775;33,27441;12,92739
5,019996;3,485137;1;36,64096;13,83357;33,25276;13,01725
5,039996;3,510427;1;36,64407;13,92873;33,23126;13,10648
5,059996;3,535648;1;36,64714;14,02382;33,2106;13,19221
5,079996;3,561805;1;36,65022;14,11886;33,19689;13,2465
5,099996;3,588056;1;36,65329;14,21386;33,17451;13,33506
5,119996;3,614304;1;36,65637;14,30884;33,15215;13,42362
5,139996;3,64055;1;36,65945;14,40382;33,12978;13,51217
5,159996;3,666792;1;36,66253;14,49879;33,10741;13,60072
5,179996;3,693037;1;36,66561;14,59377;33,08504;13,68925
5,199996;3,719276;1;36,66869;14,68874;33,06268;13,7778
5,219995;3,745514;1;36,67178;14,7837;33,04031;13,86633
5,239995;3,771857;1;36,67486;14,87866;33,0232;13,93406
5,259995;3,798839;1;36,67794;14,97362;33,00259;14,01289
5,279995;3,825838;1;36,68103;15,06858;32,97956;14,10102
5,299995;3,852837;1;36,68411;15,16354;32,95652;14,18915
5,319995;3,879833;1;36,68719;15,2585;32,93348;14,27729
5,339995;3,906839;1;36,69025;15,3536;32,91041;14,36555
5,359995;3,933824;1;36,69333;15,44854;32,88737;14,45367
5,379995;3,960933;1;36,69654;15,54346;32,86435;14,54174
5,399995;3,98804;1;36,69971;15,63857;32,84129;14,62998
5,419995;4,015338;1;36,70288;15,73376;32,82558;14,68996
5,439995;4,043146;1;36,70605;15,82891;32,8019;14,77789
5,459995;4,070969;1;36,70929;15,92394;32,77827;14,86568
5,479995;4,098828;1;36,71252;16,01907;32,75461;14,95356
5,499995;4,126694;1;36,71577;16,11421;32,73095;15,04147
5,519995;4,154562;1;36,71902;16,20935;32,70728;15,12936
5,539995;4,182429;1;36,72227;16,30451;32,68362;15,21727
5,559995;4,2103;1;36,72552;16,39965;32,65995;15,30517
5,579995;4,238115;1;36,72876;16,49469;32,63632;15,39297
5,599995;4,266149;1;36,73195;16,58978;32,6206;15,45095
5,619995;4,294567;1;36,73509;16,68484;32,59636;15,53844
5,639995;4,322951;1;36,7382;16,77995;32,57212;15,62596
5,659995;4,351333;1;36,74128;16,87515;32,54785;15,71358
5,679995;4,379637;1;36,74433;16,97017;32,52362;15,80106
5,699995;4,407932;1;36,74738;17,06518;32,4994;15,88851
5,719995;4,436162;1;36,7504;17,16003;32,47521;15,97583
5,739995;4,464366;1;36,75341;17,25485;32,45103;16,06311
5,759995;4,492544;1;36,7564;17,34965;32,42686;16,15039
5,779995;4,520976;1;36,75937;17,44436;32,41124;16,2062
5,799995;4,549749;1;36,76233;17,53904;32,38653;16,29299
5,819995;4,578677;1;36,76538;17,63393;32,36176;16,37996
5,839995;4,607545;1;36,76839;17,72874;32,33701;16,46687
5,859995;4,636459;1;36,77141;17,82372;32,31222;16,55392
5,879995;4,66539;1;36,77442;17,91883;32,2874;16,6411
5,899995;4,694319;1;36,7774;18,014;32,26255;16,72836
5,919995;4,723222;1;36,78035;18,10921;32,2377;16,81564
5,939995;4,752052;1;36,78327;18,20424;32,21288;16,90278
5,959995;4,781106;1;36,78615;18,29906;32,19733;16,95677
5,979995;4,810382;1;36,78899;18,39361;32,17207;17,04311
5,999995;4,840023;1;36,79203;18,48878;32,14667;17,12996
6,019995;4,869264;1;36,79499;18,58283;32,12156;17,2158
6,039995;4,898516;1;36,79779;18,67743;32,09629;17,30219
6,059995;4,92728;1;36,80014;18,77189;32,07102;17,38857
6,079995;4,955379;1;36,80128;18,86808;32,04519;17,47686
6,099995;4,982863;1;36,80248;18,96191;32,02;17,56298
6,119995;5,009609;1;36,80278;19,05619;31,99462;17,64975
6,139995;5,035652;1;36,80201;19,15048;31,97905;17,70238
6,159995;5,06085;1;36,80001;19,24473;31,95293;17,78938
6,179995;5,084739;1;36,79668;19,3389;31,92672;17,87669
6,199995;5,107203;1;36,79189;19,43295;31,90042;17,96428
6,219995;5,128122;1;36,78554;19,52686;31,87403;18,05217
6,239995;5,147405;1;36,77753;19,62059;31,84755;18,14036
6,259995;5,164955;1;36,76778;19,71412;31,82098;18,22884
6,279994;5,180214;1;36,75621;19,80742;31,76221;18,42459
6,299994;5,194408;1;36,74272;19,90047;31,76221;18,42459
6,319994;5,206823;1;36,72727;19,99324;31,7511;18,46065
6,339994;5,21732;1;36,70977;20,08572;31,72357;18,55004
6,359994;5,225708;1;36,69016;20,17788;31,69595;18,63973
6,379994;5,231934;1;36,66839;20,2697;31,66823;18,72972
6,399994;5,235941;1;36,64441;20,36118;31,64042;18,82002
6,419994;5,237686;1;36,61818;20,4523;31,61251;18,91063
6,439994;5,237141;1;36,58966;20,54305;31,58451;19,00154
6,459994;5,234282;1;36,55885;20,63344;31,55642;19,09277
6,479994;5,225844;1;36,52356;20,71925;31,53353;19,16708
6,499994;5,21724;1;36,48667;20,80765;31,51147;19,23695
6,519994;5,20611;1;36,44737;20,89514;31,48279;19,3278
6,539994;5,195029;1;36,40834;20,98195;31,45433;19,41795
6,559994;5,18211;1;36,36739;21,06877;31,4257;19,50865
6,579994;5,167574;1;36,32483;21,1553;31,397;19,59955
6,599994;5,15144;1;36,28068;21,24155;31,36823;19,69067
6,619994;5,133772;1;36,23501;21,32757;31,3394;19,782
6,639994;5,114924;1;36,18796;21,41402;31,31031;19,87413
6,659994;5,096151;1;36,14077;21,5001;31,29192;19,93184
6,679994;5,077539;1;36,09349;21,5858;31,26234;20,02327
6,699994;5,058773;1;36,04617;21,6711;31,23289;20,11435
6,719994;5,039907;1;35,99888;21,75602;31,20354;20,20507
6,739994;5,021;1;35,95168;21,84053;31,17433;20,2954
6,759994;5,002119;1;35,90463;21,92464;31,14525;20,38531
6,779994;4,983317;1;35,85781;22,00834;31,11631;20,4748
6,799994;4,964672;1;35,81128;22,09162;31,08751;20,56382
6,819994;4,946245;1;35,76513;22,17449;31,06009;20,64863
6,839994;4,928718;1;35,71943;22,25695;31,04056;20,70758
6,859994;4,911625;1;35,67426;22,33898;31,01162;20,79499
6,879994;4,894978;1;35,62969;22,42059;30,98286;20,88183
6,899994;4,878865;1;35,58583;22,50178;30,9543;20,96808
6,919994;4,863359;1;35,54276;22,58254;30,92594;21,05372
6,939994;4,848548;1;35,50056;22,66288;30,8978;21,13872
6,959994;4,834528;1;35,45933;22,74281;30,86987;21,22305
6,979994;4,821377;1;35,41916;22,82231;30,84218;21,30668
6,999994;4,809182;1;35,38014;22,9014;30,81581;21,38631
7,019994;4,798604;1;35,34237;22,98009;30,79761;21,44002
7,039994;4,78923;1;35,30594;23,05836;30,77006;21,5213
7,059994;4,781089;1;35,27096;23,13623;30,74279;21,60179
7,079994;4,774277;1;35,23751;23,21371;30,7158;21,68145
7,099994;4,768887;1;35,2057;23,2908;30,68909;21,76027
7,119994;4,765006;1;35,17561;23,36751;30,66267;21,83823
7,139994;4,762734;1;35,14735;23,44385;30,63655;21,91529
7,159994;4,762161;1;35,121;23,51982;30,61075;21,99145
7,179994;4,763371;1;35,09666;23,59545;30,58525;22,06668
7,199994;4,76652;1;35,07441;23,67073;30,56614;22,12309
7,219994;4,772087;1;35,05435;23,74568;30,54539;22,18294
7,239994;4,779712;1;35,03655;23,82032;30,52039;22,25508
7,259994;4,789459;1;35,0211;23,89465;30,49574;22,32621
7,279994;4,801399;1;35,00808;23,96869;30,47143;22,39635
7,299994;4,815607;1;34,99755;24,04245;30,44748;22,46545
7,319993;4,832149;1;34,98959;24,11595;30,42388;22,53354
7,339993;4,851097;1;34,98425;24,18921;30,40064;22,60059
7,359993;4,872505;1;34,98161;24,26224;30,37776;22,66661
7,379993;4,89643;1;34,9817;24,33505;30,35524;22,73158
7,399993;4,92292;1;34,98457;24,40766;30,33308;22,79552
7,419993;4,952;1;34,99028;24,4801;30,31156;22,85763
7,439993;4,984137;1;34,99883;24,55237;30,30086;22,88783
7,459993;5,019016;1;35,01028;24,6245;30,27943;22,9483
7,479993;5,056584;1;35,02462;24,6965;30,25836;23,00776
7,499993;5,096864;1;35,04188;24,7684;30,23766;23,0662
7,519993;5,139855;1;35,06205;24,84021;30,2173;23,12365
7,539993;5,185565;1;35,08512;24,91194;30,19729;23,18012
7,559993;5,233984;1;35,1111;24,98363;30,17762;23,23564
7,579993;5,285092;1;35,13993;25,05528;30,15829;23,29021
7,599993;5,338862;1;35,1716;25,12691;30,13927;23,34389
7,619993;5,395263;1;35,20606;25,19855;30,12056;23,39669
7,639993;5,454251;1;35,24326;25,2702;30,10215;23,44864
7,659993;5,515765;1;35,28312;25,34189;30,08403;23,49979
7,679993;5,579749;1;35,32559;25,41363;30,06618;23,55016
7,699993;5,646152;1;35,37058;25,48545;30,05203;23,59011
7,719993;5,715147;1;35,41799;25,55734;30,04419;23,61177
7,739993;5,786427;1;35,46773;25,62933;30,02691;23,6595
7,759993;5,859823;1;35,51968;25,70144;30,00985;23,70662
7,779993;5,935217;1;35,57371;25,77367;29,99299;23,75319
7,799993;6,012504;1;35,6297;25,84604;29,97631;23,79924
7,819993;6,091538;1;35,6875;25,91856;29,9598;23,84486
7,839993;6,172192;1;35,74697;25,99123;29,94343;23,89007
7,859993;6,254312;1;35,80794;26,06407;29,92718;23,93495
7,879993;6,337747;1;35,87024;26,13708;29,91103;23,97956
7,899993;6,422324;1;35,93369;26,21027;29,89495;24,02396
7,919993;6,507873;1;35,99812;26,28365;29,87893;24,06821
7,939993;6,594219;1;36,06332;26,35721;29,86294;24,11238
7,959993;6,681169;1;36,12909;26,43096;29,84696;24,15653
