Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
14,86015;0,02562623;-0,003135316;12,61289;55,37388;12,59271;55,35809
14,88015;0,02537271;0,0002023578;12,55406;55,4487;12,53407;55,43307
14,90015;0,02552855;0,4111294;12,49525;55,52351;12,47526;55,50763
14,92015;0,02600563;0,7371302;12,43657;55,59814;12,41621;55,58197
14,94015;0,02626373;0,5207441;12,37754;55,67288;12,35698;55,65654
14,96015;0,02642535;0,4258734;12,31846;55,74754;12,29776;55,7311
14,98015;0,02653302;0,372993;12,25938;55,82208;12,23861;55,80558
15,00015;0,0265589;0,2914779;12,20016;55,89668;12,17937;55,88017
15,02015;0,02656898;0,2757667;12,14097;55,97122;12,12017;55,95469
15,04015;0,02656118;0,2578148;12,08177;56,04576;12,06097;56,02924
15,06015;0,02682928;0,5363871;12,02258;56,12026;12,0017;56,10342
15,08015;0,02754467;0,990835;11,96341;56,19475;11,94197;56,17746
15,10015;0,02790273;0,6370912;11,90393;56,26906;11,88221;56,25154
15,12016;0,02787385;0,2498619;11,84412;56,34314;11,82243;56,32564
15,14016;0,02752115;-0,07749169;11,7841;56,41698;11,76268;56,3997
15,16016;0,02699802;-0,2531495;11,72392;56,49076;11,7029;56,47381
15,18016;0,02645469;-0,278785;11,66375;56,56448;11,64316;56,54787
15,20016;0,0259034;-0,2922533;11,60354;56,63823;11,58338;56,62196
15,22016;0,02549941;-0,1489951;11,54337;56,71193;11,52364;56,69577
15,24016;0,02569504;0,4525748;11,4832;56,78567;11,46333;56,76939
15,26016;0,02591192;0,4760039;11,42307;56,85939;11,40303;56,84297
15,28016;0,02612027;0,4695489;11,36295;56,93311;11,34274;56,91656
15,30016;0,02633344;0,476503;11,30282;57,00682;11,28245;56,99014
15,32016;0,02654291;0,474906;11,24269;57,08055;11,22216;57,06372
15,34016;0,02674953;0,4741074;11,18255;57,15427;11,16186;57,13732
15,36016;0,02695633;0,4763691;11,12242;57,22799;11,10157;57,21091
15,38016;0,02719405;0,5096588;11,0623;57,30169;11,0414;57,28429
15,40016;0,02813674;1;11,00219;57,37539;10,98056;57,35739
15,42016;0,02856145;0,7103239;10,94165;57,44879;10,91969;57,43052
15,44016;0,0286545;0,3795972;10,88082;57,52202;10,85879;57,50369
15,46016;0,02831333;-0,05803825;10,81976;57,59484;10,79801;57,57673
15,48016;0,02780876;-0,2264808;10,7586;57,66755;10,73722;57,64976
15,50016;0,02727952;-0,2564439;10,69733;57,74034;10,67636;57,72289
15,52016;0,02670484;-0,3076375;10,63605;57,81307;10,61552;57,79599
15,54016;0,02612502;-0,3185672;10,57482;57,88573;10,55474;57,86902
15,56017;0,02617298;0,3096854;10,51348;57,95851;10,49349;57,94161
15,58017;0,02634246;0,4329105;10,45219;58,03127;10,43207;58,01426
15,60017;0,0265154;0,4380932;10,39089;58,10403;10,37064;58,08691
15,62017;0,02668267;0,4340979;10,32959;58,17678;10,30922;58,15955
15,64017;0,02684701;0,4328132;10,26829;58,24953;10,24779;58,2322
15,66017;0,02700597;0,4290123;10,20699;58,32229;10,18637;58,30486
15,68017;0,02716345;0,4291212;10,14568;58,39504;10,12494;58,3775
15,70017;0,02731453;0,424217;10,08436;58,46779;10,06351;58,45016
15,72017;0,02797474;0,9399603;10,02305;58,54053;10,00183;58,52231
15,74017;0,02855465;0,8654608;9,961471;58,61311;9,939812;58,5945
15,76017;0,02865448;0,3863752;9,899493;58,68542;9,877755;58,66675
15,78017;0,02820803;-0,1643736;9,837136;58,75732;9,815738;58,73895
15,80017;0,0274798;-0,4534276;9,774545;58,82907;9,753703;58,81116
15,82017;0,02670716;-0,5055744;9,711949;58,90076;9,69169;58,88335
15,84017;0,02593161;-0,5162319;9,649332;58,97246;9,62966;58,95557
15,86017;0,02514988;-0,5302275;9,586743;59,04412;9,567669;59,02773
15,88017;0,02471515;-0,1875807;9,524012;59,11589;9,50539;59,09964
15,90017;0,02469866;0,2304947;9,461544;59,18743;9,442938;59,17119
15,92017;0,02466782;0,2158365;9,398973;59,25908;9,380387;59,24286
15,94017;0,02464413;0,222754;9,336401;59,33073;9,317834;59,31453
15,96017;0,02462581;0,2279409;9,273841;59,40239;9,255288;59,38619
15,98018;0,02462076;0,241158;9,211287;59,47404;9,192741;59,45785
16,00018;0,02461354;0,238914;9,148742;59,5457;9,130198;59,52951
16,02018;0,0246221;0,2547799;9,086316;59,61723;9,067768;59,60104
16,04018;0,02489367;0,5205049;9,023725;59,68896;9,0051;59,67245
16,06018;0,02567278;1;8,961157;59,76068;8,941948;59,74365
16,08018;0,02608731;0,675405;8,898312;59,83217;8,878796;59,81486
16,10018;0,02608193;0,2554344;8,835126;59,90341;8,815614;59,8861
16,12018;0,0257313;-0,09330957;8,771722;59,97437;8,752472;59,95729
16,14018;0,02519225;-0,287129;8,70815;60,04523;8,689302;60,02852
16,16018;0,02462768;-0,3182968;8,644594;60,11605;8,626166;60,09971
16,18018;0,02405486;-0,3322746;8,580997;60,18689;8,562997;60,17094
16,20018;0,02362103;-0,1976205;8,517436;60,25769;8,499891;60,24187
16,22018;0,02380579;0,4228249;8,453886;60,32848;8,436199;60,31255
16,24018;0,02401223;0,4465556;8,390352;60,39928;8,372515;60,3832
16,26018;0,02421539;0,4453202;8,326809;60,47008;8,308822;60,45387
16,28018;0,02440989;0,4385964;8,263266;60,54087;8,245133;60,52453
16,30018;0,02460084;0,4369575;8,199713;60,61166;8,18144;60,59519
16,32018;0,02478524;0,4322506;8,136155;60,68246;8,117744;60,66586
16,34018;0,02499656;0,4612902;8,072586;60,7533;8,054018;60,73656
16,36018;0,02519638;0,4517772;8,009038;60,82411;7,990234;60,80733
16,38018;0,02616932;1;7,945495;60,89491;7,926202;60,87723
16,40018;0,02676656;0,8648987;7,881639;60,9655;7,861903;60,94742
16,42019;0,02686088;0,3629369;7,817428;61,03574;7,79762;61,01759
16,44019;0,02636162;-0,2356436;7,752734;61,10561;7,733295;61,08781
16,46019;0,02558443;-0,521354;7,687856;61,17529;7,66899;61,158
16,48019;0,02478941;-0,5471185;7,622969;61,24493;7,604691;61,22819
16,50019;0,02400715;-0,5421951;7,558134;61,31455;7,540431;61,29833
16,52019;0,02326379;-0,5107217;7,493345;61,38417;7,476192;61,36845
16,54019;0,02312637;0,09384137;7,428547;61,45375;7,411621;61,438
16,56019;0,02314256;0,2476194;7,363768;61,52335;7,34683;61,50758
16,58019;0,02310987;0,1984093;7,298973;61,59288;7,282059;61,57713
16,60019;0,02308725;0,2082525;7,234249;61,66235;7,217351;61,64662
16,62019;0,02306583;0,2092341;7,169398;61,73196;7,152519;61,71624
16,64019;0,02304197;0,2065629;7,104549;61,80157;7,087685;61,78587
16,66019;0,02301826;0,2064749;7,039693;61,87118;7,022847;61,85549
16,68019;0,02299054;0,2021874;6,974835;61,94078;6,958009;61,92512
16,70019;0,02347907;0,7233199;6,909976;62,01039;6,892927;61,99425
16,72019;0,02402594;0,7871323;6,844967;62,07986;6,827519;62,06334
16,74019;0,02436149;0,579165;6,779741;62,14924;6,762052;62,13249
16,76019;0,02432409;0,2058371;6,714273;62,21834;6,69661;62,20161
16,78019;0,02401515;-0,06879069;6,648612;62,28725;6,631173;62,27074
16,80019;0,02358098;-0,1983599;6,582819;62,35611;6,565696;62,3399
16,82019;0,02312363;-0,2261159;6,517065;62,4249;6,500271;62,409
16,84019;0,02266074;-0,2362806;6,45128;62,49371;6,434824;62,47813
16,8602;0,02256478;0,1296918;6,385529;62,56248;6,369271;62,54683
16,8802;0,02289555;0,5597185;6,319795;62,63124;6,303302;62,61536
16,9002;0,02331649;0,6541042;6,254122;62,70006;6,237324;62,68389
16,9202;0,02343044;0,348263;6,18823;62,76868;6,17135;62,75243
16,9402;0,02363309;0,4389793;6,122374;62,83738;6,105349;62,82099
16,9602;0,02382675;0,4319212;6,056551;62,90604;6,039383;62,88952
16,9802;0,02396155;0,374417;5,990497;62,97485;5,973233;62,95824
17,0002;0,024093;0,3723825;5,924689;63,0434;5,907331;63,0267
17,0202;0,02447348;0,6252118;5,858843;63,112;5,841354;63,09488
17,0402;0,02524402;1;5,792875;63,18048;5,774835;63,16283
17,0602;0,02587019;0,8848788;5,726777;63,2489;5,70829;63,2308
17,0802;0,02582868;0,2167778;5,660056;63,317;5,641601;63,29893
17,1002;0,02510779;-0,4698145;5,592842;63,38463;5,574899;63,36707
17,1202;0,02410427;-0,7624763;5,525427;63,45206;5,508202;63,4352
17,1402;0,02322044;-0,6516286;5,4583;63,51936;5,441706;63,50312
17,1602;0,0225949;-0,3995889;5,391186;63,58702;5,375038;63,57122
17,1802;0,02241167;0,04088826;5,324423;63,65479;5,30854;63,63898
17,2002;0,02294814;0,7659439;5,25761;63,72265;5,24135;63,70646
17,2202;0,02333794;0,623179;5,190781;63,79033;5,174244;63,77386
17,2402;0,02348125;0,3781226;5,123651;63,85794;5,107011;63,84138
17,2602;0,02346606;0,2194707;5,05653;63,92533;5,039904;63,90878
17,2802;0,02334296;0,1103367;4,989258;63,99272;4,972718;63,97625
17,30021;0,02319524;0,08422969;4,922008;64,06006;4,90557;64,04369
17,32021;0,02304211;0,07728737;4,854727;64,12741;4,838398;64,11115
17,34021;0,02287851;0,06518517;4,787477;64,19472;4,771266;64,17857
17,36021;0,02349952;0,8560069;4,720232;64,26202;4,703723;64,24529
17,38021;0,02388763;0,6269846;4,652789;64,32915;4,636006;64,31215
17,40021;0,02402622;0,3788542;4,585133;64,39613;4,568253;64,37904
17,42021;0,02391899;0,1319573;4,517344;64,46291;4,500539;64,44588
17,44021;0,02365902;-0,02338121;4,449411;64,5296;4,432791;64,51276
17,46021;0,02340137;-0,02362931;4,381478;64,59631;4,365039;64,57965
17,48021;0,02313794;-0,03205651;4,313544;64,66301;4,297287;64,64655
17,50021;0,02287014;-0,03909493;4,245651;64,72966;4,229581;64,71339
17,52021;0,02326057;0,6230406;4,177764;64,7963;4,161566;64,77961
17,54021;0,02367603;0,6522198;4,10979;64,86284;4,093302;64,84585
17,56021;0,02402442;0,5886298;4,041739;64,92935;4,02501;64,91211
17,58021;0,02420831;0,4259747;3,973547;64,99578;3,956687;64,97841
17,60021;0,02421858;0,2524545;3,905241;65,06207;3,888374;65,04469
17,62021;0,02417588;0,1990614;3,836852;65,12837;3,820015;65,11102
17,64021;0,02413218;0,1976167;3,768656;65,19448;3,75185;65,17716
17,66021;0,02407602;0,1845995;3,700352;65,26067;3,683588;65,24339
17,68021;0,02454258;0,7119851;3,632081;65,32684;3,615143;65,30908
17,70021;0,0249287;0,6354154;3,563554;65,39271;3,546353;65,37466
17,72021;0,02537205;0,6970637;3,495062;65,45863;3,477554;65,44026
17,74022;0,02541749;0,2996198;3,4261;65,52444;3,408559;65,50605
17,76022;0,02530813;0,1437179;3,357071;65,5901;3,339609;65,57178
17,78022;0,02507688;0,01951568;3,288059;65,65559;3,270755;65,63744
17,80022;0,02479118;-0,03778268;3,219082;65,72095;3,201976;65,70301
17,82022;0,02449944;-0,04674623;3,149993;65,78643;3,133086;65,7687
17,84022;0,0245859;0,3323155;3,080905;65,8519;3,064098;65,83395
17,86022;0,02513252;0,7979447;3,011853;65,91734;2,99467;65,89899
17,88022;0,02544431;0,5662389;2,942613;65,98262;2,925218;65,96405
17,90022;0,02558075;0,3922463;2,873234;66,0478;2,855745;66,02913
17,92022;0,02559298;0,268158;2,803822;66,11284;2,786324;66,09416
17,94022;0,02550554;0,1676135;2,734255;66,17788;2,71682;66,15926
17,96022;0,02538389;0,1321914;2,664717;66,24286;2,647362;66,22433
17,98022;0,02525832;0,1270148;2,595156;66,30785;2,577887;66,28941
18,00022;0,02537078;0,3661632;2,525626;66,3728;2,508446;66,35413
18,02022;0,02609346;0,9836226;2,456108;66,43774;2,438441;66,41854
18,04022;0,02647896;0,6502846;2,386333;66,50247;2,368403;66,48299
18,06022;0,0264809;0,266748;2,316264;66,56695;2,298332;66,54746
18,08022;0,026167;-0,05222678;2,24602;66,63115;2,228303;66,61189
18,10022;0,02562899;-0,2817205;2,175484;66,69532;2,158131;66,67646
18,12022;0,02510078;-0,277207;2,105112;66,75935;2,088115;66,74088
18,14022;0,02458091;-0,2740591;2,034749;66,82339;2,018105;66,8053
18,16022;0,02417188;-0,1673108;1,964387;66,88744;1,948184;66,8695
18,18023;0,02452279;0,596143;1,894028;66,95148;1,877588;66,93329
18,20023;0,02473075;0,4552588;1,823569;67,01543;1,806988;66,99709
18,22023;0,02505815;0,5779881;1,753178;67,07948;1,736379;67,06088
18,24023;0,02558436;0,782056;1,682999;67,1436;1,665845;67,12462
18,26023;0,02555201;0,2231641;1,612258;67,20747;1,595127;67,18851
18,28023;0,02567336;0,378085;1,541703;67,27139;1,524492;67,25233
18,30023;0,02568605;0,2695526;1,471181;67,33513;1,453959;67,31607
18,32023;0,02569697;0,2678923;1,400551;67,39896;1,383322;67,3799
18,34023;0,02650663;1;1,32996;67,46275;1,312369;67,44292
18,36023;0,0270281;0,7917529;1,259109;67,5263;1,241171;67,50608
18,38023;0,02706668;0,3092478;1,187894;67,58952;1,169932;67,56927
18,40023;0,02661778;-0,1827274;1,116403;67,65234;1,09874;67,63243
18,42023;0,02591565;-0,4429716;1,044724;67,715;1,027525;67,69561
18,44023;0,02518313;-0,4806915;0,9730516;67,7776;0,9563375;67,75877
18,46023;0,02443836;-0,5003823;0,9013483;67,84022;0,8851285;67,82194
18,48023;0,02369071;-0,5107478;0,8296788;67,90279;0,8139577;67,88507
18,50023;0,02361188;0,1572897;0,758021;67,96535;0,7425151;67,94755
18,52023;0,02376252;0,3882704;0,686384;68,02793;0,6707802;68,01001
18,54023;0,02391632;0,3929656;0,6147404;68,09052;0,5990338;68,07249
18,56023;0,02409727;0,4219157;0,5430871;68,15315;0,5272627;68,13498
18,58023;0,02424708;0,3922853;0,4714652;68,21571;0,455544;68,19743
18,60023;0,02442094;0,418065;0,3997985;68,27835;0,3837614;68,25993
18,62024;0,02458461;0,4095224;0,3281532;68,34096;0,312007;68,32242
18,64024;0,02475544;0,4183851;0,25652;68,40356;0,2402625;68,38489
18,66024;0,02544864;0,9476832;0,1848782;68,46616;0,1683469;68,44681
18,68024;0,02611125;0,9237208;0,1129507;68,52849;0,09598875;68,50864
18,70024;0,02631223;0,4640999;0,04070574;68,59048;0,02361298;68,57048
18,72024;0,02579078;-0,2635418;-0,03212383;68,65203;-0,04887819;68,63242
18,74024;0,02506654;-0,4735686;-0,1048776;68,71324;-0,12116;68,69418
18,76024;0,02430354;-0,5199696;-0,1775624;68,77435;-0,1933489;68,75587
18,78024;0,02353314;-0,5350701;-0,2503611;68,83554;-0,2656493;68,81765
18,80024;0,02271071;-0,5953162;-0,3231528;68,89666;-0,3379073;68,87939
18,82024;0,02214164;-0,347661;-0,3959299;68,95761;-0,4101548;68,94064
18,84024;0,02230028;0,3816425;-0,468841;69,01894;-0,4831672;69,00185
18,86024;0,02247003;0,3944544;-0,5415674;69,08012;-0,5560031;69,0629
18,88024;0,0226369;0,3932341;-0,6144146;69,1414;-0,6289554;69,12405
18,90024;0,02278959;0,3805938;-0,6872333;69,20265;-0,7018752;69,18519
18,92024;0,02294645;0,386316;-0,7600498;69,26389;-0,7747903;69,24631
18,94024;0,0230949;0,3794037;-0,8328683;69,32513;-0,8477035;69,30743
18,96024;0,02323675;0,3742154;-0,9056879;69,38636;-0,9206166;69,36855
18,98024;0,0235934;0,592586;-0,9785096;69,44759;-0,9935002;69,42937
19,00024;0,02454382;1;-1,05135;69,50876;-1,066947;69,48981
19,02024;0,02517493;0,8828546;-1,124489;69,56976;-1,140485;69,55032
19,04025;0,02519557;0,2726013;-1,198005;69,63028;-1,214015;69,61082
19,06025;0,02458064;-0,3691219;-1,27192;69,6903;-1,287537;69,67132
19,08025;0,02365469;-0,6894079;-1,346024;69,75008;-1,361056;69,73182
19,10025;0,02280185;-0,6248201;-1,420027;69,80987;-1,434514;69,79226
19,12025;0,02213282;-0,4477063;-1,493984;69,86987;-1,508049;69,85278
19,14025;0,02183885;-0,07557988;-1,567708;69,92998;-1,581447;69,913
19,16025;0,02219066;0,5737194;-1,641509;69,99016;-1,655468;69,97291
19,18025;0,02270057;0,7369199;-1,715122;70,05039;-1,729401;70,03275
19,20025;0,02263514;0,1609185;-1,789332;70,11037;-1,803573;70,09278
19,22025;0,02267468;0,2662814;-1,863152;70,17017;-1,877419;70,15255
19,24025;0,02271337;0,2658302;-1,937155;70,23012;-1,951446;70,21246
19,26025;0,0227595;0,2737197;-2,01109;70,29001;-2,025406;70,27232
19,28025;0,02279892;0,2674102;-2,085006;70,34988;-2,099348;70,33216
19,30025;0,02287106;0,300849;-2,15891;70,40977;-2,173158;70,39188
19,32025;0,02367179;1;-2,232808;70,46965;-2,247555;70,45113
19,34025;0,02407975;0,6487616;-2,306942;70,52921;-2,321942;70,51038
19,36025;0,02424835;0,4110846;-2,381201;70,58858;-2,396308;70,56961
19,38025;0,02395553;-0,05326567;-2,45592;70,64771;-2,470846;70,62897
19,40025;0,02343632;-0,2848494;-2,530728;70,70663;-2,545328;70,68829
19,42025;0,02288296;-0,3245252;-2,605505;70,76548;-2,619763;70,74758
19,44025;0,02232604;-0,3336595;-2,680324;70,82436;-2,694233;70,80689
19,46025;0,02175988;-0,3485673;-2,755097;70,88319;-2,768653;70,86617
19,48026;0,02176575;0,2235342;-2,82986;70,94202;-2,843291;70,92489
19,50026;0,02194781;0,4015312;-2,904608;71,00085;-2,918149;70,98358
19,52026;0,02212252;0,3959433;-2,979361;71,05969;-2,99301;71,04228
19,54026;0,02228976;0,3901297;-3,054114;71,11852;-3,067869;71,10098
19,56026;0,0224624;0,3972633;-3,128874;71,17736;-3,142733;71,15968
19,58026;0,02262021;0,3840166;-3,20364;71,23619;-3,217599;71,21839
19,60026;0,02277434;0,3818774;-3,27841;71,29501;-3,292464;71,27709
19,62026;0,02292745;0,3823765;-3,353184;71,35384;-3,36733;71,33579
19,64026;0,02351426;0,8219562;-3,427962;71,41266;-3,442338;71,39405
19,66026;0,02412057;0,8475137;-3,50293;71,47133;-3,517675;71,45224
19,68026;0,02438052;0,503756;-3,578096;71,52972;-3,593;71,51042
19,70026;0,02417866;0,03992794;-3,653544;71,58774;-3,668325;71,5686
19,72026;0,02372376;-0,2176596;-3,729151;71,64556;-3,743652;71,62679
19,74026;0,02317669;-0,3153015;-3,804893;71,70338;-3,819062;71,68504
19,76026;0,02262439;-0,3260642;-3,880544;71,76111;-3,894372;71,7432
19,78026;0,02206646;-0,3372668;-3,956205;71,81885;-3,969694;71,80138
19,80026;0,02185149;0,00355443;-4,031831;71,87656;-4,045066;71,85918
19,82026;0,02198444;0,3527945;-4,107432;71,93427;-4,120746;71,91677
19,84026;0,02212895;0,3657917;-4,183017;71,99197;-4,196419;71,97437
19,86026;0,02228211;0,3759809;-4,25859;72,04968;-4,272085;72,03195
19,88026;0,02244335;0,3856809;-4,334152;72,10739;-4,347743;72,08953
19,90026;0,02260718;0,3899027;-4,409705;72,1651;-4,423396;72,14711
19,92027;0,02270482;0,3246881;-4,485271;72,22274;-4,499023;72,20467
19,94027;0,0228175;0,3408483;-4,560748;72,28032;-4,574565;72,26216
19,96027;0,02310892;0,5225151;-4,636395;72,33804;-4,650262;72,31955
19,98027;0,02388171;1;-4,712028;72,39574;-4,726359;72,37664
20,00027;0,02428455;0,6456892;-4,787918;72,45319;-4,802493;72,43376
20,02027;0,02431202;0,2705868;-4,864086;72,51036;-4,878676;72,49091
20,04027;0,02402591;-0,04585452;-4,940397;72,56725;-4,954815;72,54803
20,06027;0,02356613;-0,224118;-5,016841;72,62402;-5,030982;72,60517
20,08027;0,0230803;-0,2550272;-5,093248;72,68074;-5,107098;72,66228
20,10027;0,02257681;-0,2777181;-5,169702;72,73747;-5,183252;72,71941
20,12027;0,02213952;-0,2158926;-5,24611;72,79416;-5,259276;72,77636
20,14027;0,02228259;0,3658977;-5,322505;72,85085;-5,335757;72,83294
20,16027;0,02242594;0,367603;-5,398887;72,90754;-5,412225;72,88951
20,18027;0,02257597;0,375794;-5,475279;72,96423;-5,488704;72,94608
20,20027;0,02272043;0,3716599;-5,551669;73,02093;-5,565182;73,00266
20,22027;0,02286261;0,3708093;-5,628067;73,07762;-5,641665;73,05924
20,24027;0,02300393;0,371362;-5,70447;73,13432;-5,718151;73,11582
20,26027;0,02312816;0,3555033;-5,780877;73,19099;-5,794632;73,1724
20,28027;0,02325964;0,3640843;-5,857286;73,24768;-5,871119;73,22898
20,30027;0,02398037;0,9605284;-5,933698;73,30435;-5,947834;73,28498
20,32027;0,02427403;0,5363994;-6,010489;73,36075;-6,024799;73,34114
20,34027;0,02441341;0,3835215;-6,087279;73,41695;-6,101669;73,39722
20,36028;0,02428103;0,1104283;-6,164241;73,47294;-6,178552;73,45332
20,38028;0,0241119;0,07198703;-6,241242;73,52892;-6,255455;73,50944
20,40028;0,02395931;0,08699954;-6,318408;73,58503;-6,33253;73,56567
20,42028;0,02380811;0,08688079;-6,395359;73,64099;-6,409391;73,62176
20,44028;0,02366699;0,09555587;-6,472284;73,69695;-6,486233;73,67783
20,46028;0,02388611;0,4579734;-6,54925;73,75279;-6,563204;73,73341
20,48028;0,02425297;0,6093908;-6,626143;73,80859;-6,640312;73,78891
20,50028;0,02451521;0,5073996;-6,703312;73,86446;-6,717633;73,84457
20,52028;0,02480884;0,5417178;-6,780427;73,92034;-6,794922;73,90021
20,54028;0,0250994;0,54155;-6,857485;73,97617;-6,872149;73,9558
20,56028;0,0252598;0,4129979;-6,934653;74,03191;-6,949411;74,01141
20,58028;0,02539862;0,3928055;-7,011868;74,08766;-7,026705;74,06705
20,60028;0,0255228;0,3794125;-7,089019;74,14336;-7,103931;74,12264
20,62028;0,02596986;0,7067522;-7,166204;74,19905;-7,181244;74,17788
20,64028;0,02651149;0,8067538;-7,243454;74,25459;-7,258806;74,23297
20,66028;0,02684891;0,6059074;-7,320896;74,31001;-7,336444;74,28812
20,68028;0,02680235;0,2214573;-7,39852;74,3651;-7,414041;74,34325
20,70028;0,02649435;-0,04304869;-7,47629;74,41997;-7,491634;74,39837
20,72028;0,02606132;-0,1724203;-7,554182;74,47476;-7,569273;74,45351
20,74028;0,02559565;-0,2097105;-7,632029;74,5295;-7,646852;74,50863
20,76028;0,02512558;-0,2188202;-7,709908;74,58424;-7,724456;74,56375
20,78028;0,02492666;0,05034907;-7,787767;74,63898;-7,802079;74,61858
20,80029;0,02507535;0,3994448;-7,865581;74,69373;-7,879978;74,67319
20,82029;0,02522376;0,4006495;-7,943382;74,74846;-7,957863;74,72781
20,84029;0,02537272;0,4026792;-8,021185;74,80319;-8,035751;74,78242
20,86029;0,02552138;0,4038809;-8,09899;74,85793;-8,113642;74,83703
20,88029;0,02566895;0,4042576;-8,176804;74,91267;-8,191538;74,89165
20,90029;0,0258108;0,3999616;-8,25461;74,9674;-8,269428;74,94627
20,92029;0,02596163;0,4104422;-8,332406;75,02213;-8,347313;75,00088
20,94029;0,02626847;0,5695202;-8,410193;75,07686;-8,425144;75,05526
20,96029;0,02700017;1;-8,487967;75,13158;-8,503332;75,10938
20,98029;0,02720604;0,4779294;-8,566072;75,18589;-8,581556;75,16352
21,00029;0,02724989;0,3163493;-8,644295;75,24008;-8,659801;75,21767
21,02029;0,0270383;0,05878827;-8,722517;75,29397;-8,737906;75,27174
21,04029;0,02684304;0,07317107;-8,800883;75,34797;-8,81616;75,3259
21,06029;0,02662081;0,04397953;-8,879128;75,40186;-8,894279;75,37997
21,08029;0,02638006;0,023048;-8,957586;75,45587;-8,972601;75,43418
21,10029;0,02616145;0,04301256;-9,03596;75,50983;-9,050722;75,48824
21,12029;0,02648363;0,5870144;-9,114321;75,56377;-9,129263;75,54191
21,14029;0,02689048;0,6757513;-9,192637;75,61778;-9,207809;75,59558
21,16029;0,02697408;0,3533401;-9,271136;75,67153;-9,286356;75,64926
21,18029;0,02717722;0,4749142;-9,349618;75,72541;-9,364952;75,70297
21,20029;0,02736237;0,4587782;-9,428031;75,77922;-9,44347;75,75663
21,22029;0,02753746;0,4504558;-9,506527;75,83308;-9,522064;75,81034
21,2403;0,02771199;0,4516592;-9,584993;75,88691;-9,600628;75,86403
21,2603;0,02787861;0,4453979;-9,663453;75,94073;-9,679182;75,91771
21,2803;0,02853383;0,9405574;-9,741913;75,99454;-9,757875;75,97089
21,3003;0,02895705;0,7127916;-9,820562;76,04813;-9,836761;76,02412
21,3203;0,02903851;0,371846;-9,899445;76,10146;-9,915688;76,07738
21,3403;0,02878141;0,03071683;-9,97847;76,15448;-9,99457;76,13062
21,3603;0,02833068;-0,1674237;-10,05764;76,20737;-10,07349;76,18388
21,3803;0,0278519;-0,2002573;-10,13679;76,26021;-10,15237;76,23712
21,4003;0,02736413;-0,2141335;-10,21597;76,31306;-10,23128;76,29037
21,4203;0,02685043;-0,2451967;-10,29528;76,36597;-10,3103;76,34371
21,4403;0,02677231;0,1896037;-10,37429;76,41869;-10,38914;76,39642
21,4603;0,02680936;0,3051397;-10,4534;76,47147;-10,46827;76,44916
21,4803;0,02685433;0,3135131;-10,53253;76,52426;-10,54742;76,50191
21,5003;0,02691093;0,3257095;-10,61165;76,57706;-10,62657;76,55467
21,5203;0,02697334;0,3321488;-10,69076;76,62987;-10,70572;76,60742
21,5403;0,02703786;0,3348988;-10,76987;76,68267;-10,78486;76,66017
21,5603;0,02711137;0,3446192;-10,84896;76,73548;-10,864;76,71292
21,5803;0,02719385;0,3544258;-10,92788;76,78818;-10,94296;76,76555
21,6003;0,0275758;0,6577066;-11,00706;76,84106;-11,02222;76,81803
21,6203;0,02805139;0,7561052;-11,08624;76,89377;-11,10167;76,87034
21,6403;0,02842752;0,6603974;-11,16558;76,94645;-11,18121;76,92271
21,66031;0,02853492;0,3927568;-11,24503;76,99888;-11,26072;76,97504
21,68031;0,0283545;0,1031198;-11,32463;77,05107;-11,34022;77,02739
21,70031;0,02803129;-0,04289338;-11,40433;77,10315;-11,41974;77,07973
21,72031;0,0276858;-0,06862925;-11,48399;77,15518;-11,49922;77,13206
21,74031;0,02733079;-0,08170683;-11,5637;77,20724;-11,57873;77,18441
21,76031;0,02717506;0,1160166;-11,64337;77,25926;-11,65819;77,23648
21,78031;0,02734011;0,4384557;-11,72303;77,31126;-11,73793;77,28835
21,80031;0,02752954;0,4647265;-11,80268;77,36328;-11,81769;77,3402
21,82031;0,02770254;0,4500205;-11,88234;77,41529;-11,89744;77,39207
21,84031;0,02787552;0,451741;-11,962;77,4673;-11,97719;77,44393
21,86031;0,02803899;0,4438557;-12,04166;77,5193;-12,05695;77,4958
21,88031;0,02822147;0,4646981;-12,12135;77,57134;-12,13673;77,54768
21,90031;0,02840395;0,4665173;-12,20101;77,62337;-12,2165;77,59956
21,92031;0,02870145;0,5845182;-12,28066;77,67538;-12,29618;77,65124
21,94031;0,02940833;1;-12,36032;77,7274;-12,37621;77,70266
21,96031;0,02981833;0,7081814;-12,44017;77,77919;-12,45629;77,7541
21,98031;0,0299633;0,4446046;-12,52015;77,83075;-12,53635;77,80554
22,00031;0,02983528;0,1703351;-12,60032;77,8821;-12,61645;77,857
22,02031;0,02958979;0,05040491;-12,68054;77,93335;-12,69654;77,90845
22,04031;0,02933582;0,03938267;-12,76074;77,98457;-12,7766;77,95989
22,06031;0,02907334;0,02826242;-12,84091;78,03577;-12,85663;78,01131
22,08031;0,02882627;0,0411902;-12,92106;78,08695;-12,93651;78,06261
22,10032;0,02908873;0,5533453;-13,00119;78,13812;-13,01678;78,11356
22,12032;0,02931468;0,5190988;-13,08131;78,18924;-13,09702;78,16449
22,14032;0,0295486;0,5294045;-13,16136;78,24032;-13,17719;78,21537
22,16032;0,02978302;0,5322517;-13,24156;78,2915;-13,25751;78,26635
