Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
7,199994;0,01341833;0,1160681;30,07539;23,56436;30,06274;23,55988
7,219994;0,01382468;0,544596;30,04357;23,65409;30,03057;23,64938
7,239994;0,01445696;0,776854;30,01178;23,74376;29,99818;23,73884
7,259994;0,01483714;0,5285476;29,97973;23,83338;29,96578;23,82832
7,279994;0,01508271;0,3964011;29,94756;23,92296;29,93338;23,91782
7,299994;0,0152323;0,3019111;29,91533;24,01244;29,901;24,00726
7,319993;0,01528964;0,2102427;29,88296;24,10202;29,86858;24,09681
7,339993;0,01532873;0,1923731;29,85059;24,19153;29,83618;24,18631
7,359993;0,01535885;0,1837047;29,81821;24,28104;29,80377;24,27582
7,379993;0,0156989;0,4970449;29,78584;24,37052;29,77112;24,36507
7,399993;0,01637403;0,8388656;29,75348;24,45998;29,73812;24,4543
7,419993;0,01679284;0,5867368;29,72087;24,54938;29,70512;24,54356
7,439993;0,0169913;0,3683798;29,68803;24,63873;29,6721;24,63284
7,459993;0,01700713;0,1858944;29,65505;24,72798;29,6391;24,72208
7,479993;0,01689416;0,05597773;29,62192;24,81724;29,60607;24,81139
7,499993;0,01676152;0,03497809;29,58878;24,90646;29,57306;24,90064
7,519993;0,01664921;0,05417641;29,55564;24,99576;29,54002;24,98998
7,539993;0,01673842;0,2565994;29,52252;25,08498;29,50686;25,07906
7,559993;0,01727912;0,7134856;29,48942;25,17417;29,47326;25,16807
7,579993;0,01757381;0,4704254;29,45608;25,26331;29,43964;25,2571
7,599993;0,01785152;0,4562263;29,42273;25,35243;29,40603;25,34612
7,619993;0,01844242;0,7753281;29,38964;25,44174;29,37239;25,43523
7,639993;0,01827053;0,01081098;29,35591;25,53059;29,33882;25,52413
7,659993;0,01827382;0,1860332;29,32232;25,61959;29,30522;25,61314
7,679993;0,01824858;0,1572451;29,28872;25,7085;29,27164;25,70206
7,699993;0,01830758;0,2420732;29,25508;25,79747;29,238;25,79089
7,719993;0,01891506;0,7966283;29,22143;25,88651;29,20378;25,87971
7,739993;0,0192618;0,5393588;29,18754;25,97542;29,16956;25,96849
7,759993;0,01947542;0,4083811;29,1535;26,06435;29,13532;26,05735
7,779993;0,01947966;0,199036;29,11924;26,15326;29,10106;26,14626
7,799993;0,01952498;0,2405642;29,08503;26,24217;29,06681;26,23515
7,819993;0,01952318;0,1934325;29,05089;26,33077;29,03267;26,32375
7,839993;0,01950794;0,179843;29,01664;26,4196;28,99844;26,41259
7,859993;0,01948736;0,1742914;28,9824;26,5084;28,96422;26,5014
7,879993;0,02008834;0,8018699;28,94817;26,59716;28,92947;26,58981
7,899993;0,02046769;0,5840234;28,91371;26,68586;28,89466;26,67837
7,919993;0,02066037;0,399287;28,87906;26,77453;28,85983;26,76697
7,939993;0,02070178;0,2484225;28,84429;26,86308;28,82502;26,8555
7,959993;0,02062422;0,1286816;28,80938;26,95167;28,79018;26,94412
7,979993;0,02053246;0,1135651;28,77447;27,04021;28,75536;27,03269
7,999993;0,02042088;0,09263449;28,73954;27,12877;28,72053;27,1213
8,019993;0,02030572;0,08789166;28,70462;27,21728;28,68572;27,20985
8,039993;0,02070462;0,6059505;28,6697;27,30577;28,65048;27,29807
8,059994;0,02111301;0,6195208;28,63468;27,3942;28,61509;27,38634
8,079994;0,02150545;0,6074954;28,59962;27,4827;28,57966;27,4747
8,099995;0,02164678;0,3577961;28,56428;27,57122;28,54419;27,56316
8,119995;0,02175126;0,3219865;28,52896;27,65959;28,50878;27,65149
8,139996;0,02175124;0,2174919;28,49351;27,74801;28,47332;27,73991
8,159996;0,02175155;0,2178284;28,45805;27,83645;28,43786;27,82835
8,179996;0,02174869;0,2146259;28,42262;27,92479;28,40244;27,91669
8,199997;0,02216022;0,633139;28,38722;28,01311;28,3667;28,00472
8,219997;0,0226437;0,7099166;28,35167;28,10134;28,33071;28,09277
8,239998;0,02311304;0,7004706;28,31611;28,18958;28,29471;28,18083
8,259998;0,02334398;0,4643762;28,28029;28,27781;28,25868;28,26897
8,279999;0,0231428;0,03024923;28,24402;28,36598;28,2226;28,35722
8,299999;0,02275529;-0,1599613;28,20763;28,45398;28,18657;28,44537
8,32;0,02233872;-0,1931805;28,17124;28,5419;28,15056;28,53345
8,34;0,02191291;-0,206683;28,13482;28,62987;28,11453;28,62158
8,360001;0,02177926;0,08414403;28,09842;28,71778;28,07831;28,7094
8,380001;0,02199612;0,4368235;28,06203;28,80567;28,04172;28,79721
8,400002;0,02221753;0,4435824;28,02564;28,89357;28,00513;28,88503
8,420002;0,02243893;0,445789;27,98926;28,98147;27,96854;28,97284
8,440002;0,02265489;0,4425059;27,95287;29,06937;27,93195;29,06066
8,460003;0,02286747;0,4412547;27,91647;29,15727;27,89536;29,14848
8,480003;0,02307357;0,4368449;27,88007;29,24517;27,85877;29,2363
8,500004;0,02327366;0,4328183;27,84366;29,33307;27,82218;29,32412
8,520004;0,0236591;0,6220339;27,80725;29,42097;27,78547;29,41172
8,540005;0,02436562;0,9501727;27,77073;29,50879;27,7483;29,49926
8,560005;0,024852;0,7349091;27,73395;29,59665;27,71108;29,58694
8,580006;0,02480342;0,1994546;27,6967;29,68427;27,67387;29,67458
8,600006;0,02428373;-0,2768539;27,65901;29,77171;27,63666;29,76221
8,620007;0,02354114;-0,5071827;27,62112;29,85905;27,59945;29,84985
8,640007;0,02280705;-0,5060188;27,58323;29,94643;27,56223;29,93752
8,660007;0,02206594;-0,5204539;27,54534;30,03376;27,52503;30,02514
8,680008;0,02140956;-0,4422803;27,50748;30,12106;27,48783;30,11256
8,700008;0,02131642;0,1200207;27,46962;30,20835;27,45006;30,19989
8,720009;0,02124329;0,1392998;27,4318;30,29563;27,4123;30,2872
8,740009;0,02118191;0,1504487;27,39399;30,38289;27,37454;30,37449
8,76001;0,02112608;0,1554261;27,3562;30,47013;27,33681;30,46175
8,78001;0,02101511;0,09917836;27,31835;30,55735;27,29906;30,54901
8,800011;0,02091264;0,1066623;27,28058;30,64443;27,26138;30,63613
8,820011;0,0208107;0,1061682;27,24271;30,73172;27,22361;30,72346
8,840012;0,02070746;0,10383;27,20486;30,81899;27,18585;30,81078
8,860012;0,02121071;0,715353;27,16699;30,90627;27,14758;30,89772
8,880013;0,02153181;0,5364271;27,12894;30,99346;27,10924;30,98478
8,900013;0,02180354;0,48976;27,09081;31,08071;27,07086;31,07191
8,920013;0,02199411;0,4105102;27,05263;31,16786;27,0325;31,159
8,940014;0,02238879;0,6185657;27,0146;31,25518;26,99411;31,24615
8,960014;0,02227759;0,1115815;26,97614;31,34222;26,95575;31,33324
8,980015;0,02224251;0,1873403;26,93771;31,42939;26,91735;31,42043
9,000015;0,02220064;0,180136;26,89934;31,51639;26,87902;31,50744
9,020016;0,02264654;0,6723698;26,86093;31,60347;26,84026;31,59421
9,040016;0,02306583;0,6499473;26,82238;31,69044;26,80134;31,68101
9,060017;0,02339352;0,5616286;26,78371;31,77746;26,76237;31,76789
9,080017;0,02351301;0,3546207;26,74488;31,86435;26,72342;31,85473
9,100018;0,02348552;0,2073607;26,70592;31,95116;26,68449;31,94154
9,120018;0,02335322;0,1012341;26,66682;32,03802;26,64551;32,02846
9,140018;0,02320308;0,08189037;26,62773;32,12481;26,60656;32,11531
9,160019;0,0230425;0,06984444;26,58863;32,21159;26,56761;32,20216
9,180019;0,02326032;0,4504248;26,54955;32,29834;26,52839;32,28868
9,20002;0,02373658;0,7136257;26,51047;32,38508;26,48888;32,37522
9,22002;0,02388497;0,387243;26,47102;32,47184;26,44929;32,46192
9,240021;0,024228;0,585303;26,43187;32,55842;26,40983;32,54836
9,260021;0,0244534;0,4699365;26,39252;32,64515;26,37028;32,63499
9,280022;0,02477949;0,5738902;26,35325;32,73196;26,33071;32,72166
9,300022;0,02488524;0,3545929;26,31378;32,81868;26,29114;32,80834
9,320023;0,02496192;0,3263081;26,27429;32,90536;26,25158;32,89499
9,340023;0,0253153;0,6065248;26,23478;32,99208;26,21182;32,98141
9,360023;0,02604413;0,9892798;26,19541;33,07855;26,17179;33,06758
9,380024;0,02639385;0,6136502;26,15555;33,16515;26,13162;33,15403
9,400024;0,02626941;0,1382582;26,1153;33,25148;26,09148;33,24042
9,420025;0,02583418;-0,1768859;26,0748;33,33762;26,05137;33,32674
9,440025;0,02525883;-0,3227644;26,03415;33,42375;26,01125;33,4131
9,460026;0,0246565;-0,3557606;25,99352;33,50977;25,97116;33,49938
9,480026;0,02404197;-0,3741194;25,95285;33,59585;25,93104;33,58572
9,500027;0,02359947;-0,2065029;25,9122;33,68187;25,89087;33,67178
9,520027;0,0236199;0,2566285;25,87156;33,76788;25,85021;33,75778
9,540028;0,02365575;0,272406;25,83094;33,85389;25,80955;33,84378
9,560028;0,0236865;0,2676229;25,7903;33,93991;25,76889;33,92979
9,580029;0,02371889;0,2695709;25,74967;34,02592;25,72823;34,01579
9,600029;0,02374454;0,2631015;25,70904;34,11195;25,68757;34,1018
9,620029;0,02376329;0,2563823;25,66839;34,19796;25,64691;34,18781
9,64003;0,02378195;0,2564776;25,62775;34,28398;25,60625;34,27381
9,66003;0,02385753;0,3141596;25,5871;34,36999;25,5656;34,35965
9,680031;0,02450252;0,8900073;25,54644;34,456;25,52436;34,44538
9,700031;0,02487106;0,61725;25,50553;34,54192;25,48311;34,53114
9,720032;0,02495807;0,3365923;25,46434;34,62775;25,44185;34,61694
9,740032;0,02480797;0,09798774;25,42296;34,71345;25,4006;34,7027
9,760033;0,02450588;-0,05703252;25,38142;34,79913;25,35933;34,78851
9,780033;0,02421077;-0,05300619;25,33987;34,88483;25,31805;34,87434
9,800034;0,02391548;-0,05613416;25,29834;34,9705;25,27679;34,96013
9,820034;0,02361182;-0,06754713;25,25683;35,05611;25,23555;35,04588
9,840034;0,02390684;0,534091;25,21534;35,1417;25,19386;35,1312
9,860035;0,02427367;0,6095643;25,17388;35,22728;25,15207;35,21661
9,880035;0,0242413;0,2100477;25,13207;35,31267;25,11029;35,30202
9,900036;0,02453637;0,5404329;25,09057;35,39817;25,06853;35,38739
9,920036;0,02494927;0,6623929;25,04911;35,48388;25,02669;35,47292
9,940037;0,02500039;0,3011242;25,00739;35,56927;24,98493;35,55829
9,960037;0,02513001;0,3809216;24,96562;35,65495;24,94305;35,64391
9,980038;0,02525112;0,3736167;24,92394;35,74042;24,90126;35,72932
10,00004;0,025844;0,8513201;24,88221;35,82598;24,85907;35,81447
10,02004;0,02631314;0,7322779;24,84023;35,9114;24,81668;35,89968
10,04004;0,02647522;0,4268322;24,79795;35,99674;24,77425;35,98495
10,06004;0,02627392;0,06143749;24,75538;36,08187;24,73186;36,07017
10,08004;0,02586788;-0,1473612;24,71261;36,16693;24,68944;36,15542
10,10004;0,02543624;-0,1772797;24,66983;36,25194;24,64705;36,24062
10,12004;0,02499094;-0,1953896;24,62703;36,33698;24,60465;36,32585
10,14004;0,02454223;-0,2032929;24,58424;36,42197;24,56227;36,41103
10,16004;0,02445894;0,1613012;24,54146;36,50694;24,51963;36,4959
10,18004;0,02464832;0,4358621;24,49869;36,5919;24,47669;36,58078
10,20004;0,02484453;0,4446545;24,45592;36,67688;24,43375;36,66566
10,22004;0,02503729;0,4431344;24,41315;36,76186;24,39081;36,75056
10,24004;0,02522325;0,4381953;24,37037;36,84683;24,34787;36,83544
10,26004;0,02540576;0,4365633;24,32759;36,9318;24,30492;36,92033
10,28004;0,02558487;0,4349682;24,28481;37,01678;24,26198;37,00523
10,30005;0,02575539;0,4280736;24,24201;37,10175;24,21903;37,09013
10,32005;0,02612199;0,6278166;24,19908;37,18684;24,17585;37,1749
10,34005;0,02670545;0,8505172;24,15615;37,2716;24,1324;37,25938
10,36005;0,02723952;0,8064586;24,11313;37,35641;24,08891;37,34395
10,38005;0,02730606;0,3395998;24,0696;37,44119;24,04532;37,4287
10,40005;0,0268505;-0,1870554;24,0256;37,52575;24,00173;37,51347
10,42005;0,02612533;-0,4639158;23,98137;37,61017;23,95814;37,59823
10,44005;0,02542246;-0,4486468;23,93717;37,69458;23,91456;37,68295
10,46005;0,02473313;-0,4419911;23,89302;37,77892;23,87102;37,76761
10,48005;0,02417592;-0,3154532;23,84892;37,86312;23,82749;37,85192
10,50005;0,02410771;0,1728651;23,80474;37,94747;23,78337;37,9363
10,52005;0,02404625;0,1790045;23,7606;38,03177;23,73928;38,02064
10,54005;0,0239884;0,1820283;23,71646;38,11606;23,69521;38,10494
10,56005;0,02392185;0,1726755;23,67233;38,20033;23,65113;38,18925
10,58005;0,02385353;0,1702078;23,62819;38,28461;23,60705;38,27356
10,60005;0,02378181;0,1661025;23,58405;38,36889;23,56298;38,35787
10,62005;0,02371017;0,1654644;23,53991;38,45316;23,5189;38,44218
10,64005;0,02367771;0,2043149;23,49577;38,53744;23,47486;38,52633
10,66005;0,02423579;0,800442;23,45162;38,62171;23,43022;38,61034
10,68005;0,0245549;0,5646538;23,40725;38,70589;23,38557;38,69437
10,70005;0,02470344;0,3955805;23,36272;38,79002;23,3409;38,77843
10,72005;0,0247187;0,262444;23,3181;38,87403;23,29627;38,86243
10,74006;0,02463016;0,1577589;23,27333;38,95808;23,25159;38,94652
10,76006;0,02451738;0,1323905;23,22857;39,04208;23,20692;39,03057
10,78006;0,02439268;0,1192339;23,1838;39,12608;23,16226;39,11464
10,80006;0,02426306;0,1130053;23,13904;39,21005;23,11761;39,19866
10,82006;0,02470643;0,6904392;23,09427;39,294;23,07254;39,28226
10,84006;0,0250648;0,6090117;23,04937;39,37791;23,02731;39,366
10,86006;0,02531903;0,5074247;23,00438;39,46177;22,9821;39,44974
10,88006;0,0254353;0,3706231;22,95926;39,54556;22,93688;39,53347
10,90006;0,02567749;0,4989654;22,91424;39,62944;22,89164;39,61724
10,92006;0,02578326;0,363603;22,86907;39,71331;22,84638;39,70106
10,94006;0,02573222;0,2062782;22,82381;39,797;22,80117;39,78477
10,96006;0,0256792;0,2037755;22,77858;39,88066;22,75599;39,86845
